,chapter_cat,article_cat,clause_id
38267,trade in goods,Customs Duties On Imports,804
38268,trade in goods,Customs Duties On Imports,804
38269,trade in goods,Customs Duties On Imports,804
38270,trade in goods,Customs Duties On Imports,804
38271,trade in goods,Customs Duties On Imports,804
38272,trade in goods,Customs Duties On Imports,804
38273,trade in goods,Customs Duties On Imports,804
38274,trade in goods,Customs Duties On Imports,804
38275,trade in goods,Customs Duties On Imports,804
38276,trade in goods,Customs Duties On Imports,804
38277,trade in goods,Customs Duties On Imports,804
38278,trade in goods,Customs Duties On Imports,804
38279,trade in goods,Customs Duties On Imports,804
38280,trade in goods,Customs Duties On Imports,804
38281,trade in goods,Customs Duties On Imports,804
38282,trade in goods,Customs Duties On Imports,804
38283,trade in goods,Customs Duties On Imports,804
38284,trade in goods,Customs Duties On Imports,804
38285,trade in goods,Customs Duties On Imports,804
38286,trade in goods,Customs Duties On Imports,804
38287,trade in goods,Customs Duties On Imports,804
38288,trade in goods,Customs Duties On Imports,804
38289,trade in goods,Customs Duties On Imports,804
38290,trade in goods,Customs Duties On Imports,804
38291,trade in goods,Customs Duties On Imports,804
38292,trade in goods,Customs Duties On Imports,804
38293,trade in goods,Customs Duties On Imports,804
38294,trade in goods,Customs Duties On Imports,804
38295,trade in goods,Customs Duties On Imports,804
38296,trade in goods,Customs Duties On Imports,804
38297,trade in goods,Customs Duties On Imports,804
38298,trade in goods,Customs Duties On Imports,804
38299,trade in goods,Customs Duties On Imports,804
38300,trade in goods,Customs Duties On Imports,804
38301,trade in goods,Customs Duties On Imports,804
38302,trade in goods,Customs Duties On Imports,804
38303,trade in goods,Customs Duties On Imports,804
38304,trade in goods,Customs Duties On Imports,804
38305,trade in goods,Customs Duties On Imports,804
38306,trade in goods,Customs Duties On Imports,804
38307,trade in goods,Customs Duties On Imports,804
38308,trade in goods,Customs Duties On Imports,804
38309,trade in goods,Customs Duties On Imports,804
38310,trade in goods,Customs Duties On Imports,804
38311,trade in goods,Customs Duties On Imports,804
38312,trade in goods,Customs Duties On Imports,804
38313,trade in goods,Customs Duties On Imports,804
38314,trade in goods,Customs Duties On Imports,804
38315,trade in goods,Customs Duties On Imports,804
38316,trade in goods,Customs Duties On Imports,804
38317,trade in goods,Customs Duties On Imports,804
38318,trade in goods,Customs Duties On Imports,804
38319,trade in goods,Customs Duties On Imports,804
38320,trade in goods,Customs Duties On Imports,804
38321,trade in goods,Customs Duties On Imports,804
38322,trade in goods,Customs Duties On Imports,804
38323,trade in goods,Customs Duties On Imports,804
38324,trade in goods,Customs Duties On Imports,804
38325,trade in goods,Customs Duties On Imports,804
38326,trade in goods,Customs Duties On Imports,804
38327,trade in goods,Customs Duties On Imports,804
38328,trade in goods,Customs Duties On Imports,804
38329,trade in goods,Customs Duties On Imports,804
38330,trade in goods,Customs Duties On Imports,804
38331,trade in goods,Customs Duties On Imports,804
38332,trade in goods,Customs Duties On Imports,804
38333,trade in goods,Customs Duties On Imports,804
38334,trade in goods,Customs Duties On Imports,804
38335,trade in goods,Customs Duties On Imports,804
38336,trade in goods,Customs Duties On Imports,804
38337,trade in goods,Customs Duties On Imports,804
38338,trade in goods,Customs Duties On Imports,804
38339,trade in goods,Customs Duties On Imports,804
38340,trade in goods,Customs Duties On Imports,804
38341,trade in goods,Customs Duties On Imports,804
38342,trade in goods,Customs Duties On Imports,804
38343,trade in goods,Customs Duties On Imports,804
38344,trade in goods,Customs Duties On Imports,804
38345,trade in goods,Customs Duties On Imports,804
38346,trade in goods,Customs Duties On Imports,804
38347,trade in goods,Customs Duties On Imports,804
38348,trade in goods,Customs Duties On Imports,804
38349,trade in goods,Customs Duties On Imports,804
38350,trade in goods,Customs Duties On Imports,804
38351,trade in goods,Customs Duties On Imports,804
38352,trade in goods,Customs Duties On Imports,804
38353,trade in goods,Customs Duties On Imports,804
38354,trade in goods,Customs Duties On Imports,804
38355,trade in goods,Customs Duties On Imports,804
38356,trade in goods,Customs Duties On Imports,804
38357,trade in goods,Customs Duties On Imports,804
38358,trade in goods,Customs Duties On Imports,804
38359,trade in goods,Customs Duties On Imports,804
38360,trade in goods,Customs Duties On Imports,804
38361,trade in goods,Customs Duties On Imports,804
38362,trade in goods,Customs Duties On Imports,804
38363,trade in goods,Customs Duties On Imports,804
38364,trade in goods,Customs Duties On Imports,804
38365,trade in goods,Customs Duties On Imports,804
38366,trade in goods,Customs Duties On Imports,804
38367,trade in goods,Customs Duties On Imports,804
38368,trade in goods,Customs Duties On Imports,804
38369,trade in goods,Customs Duties On Imports,804
38370,trade in goods,Customs Duties On Imports,804
38371,trade in goods,Customs Duties On Imports,804
38372,trade in goods,Customs Duties On Imports,804
38373,trade in goods,Customs Duties On Imports,804
38374,trade in goods,Customs Duties On Imports,804
38375,trade in goods,Customs Duties On Imports,804
38376,trade in goods,Customs Duties On Imports,804
38377,trade in goods,Customs Duties On Imports,804
38378,trade in goods,Customs Duties On Imports,804
38379,trade in goods,Customs Duties On Imports,804
38380,trade in goods,Customs Duties On Imports,804
38381,trade in goods,Customs Duties On Imports,804
38382,trade in goods,Customs Duties On Imports,804
38383,trade in goods,Customs Duties On Imports,804
38384,trade in goods,Customs Duties On Imports,804
38385,trade in goods,Customs Duties On Imports,804
38386,trade in goods,Customs Duties On Imports,804
38387,trade in goods,Customs Duties On Imports,804
38388,trade in goods,Customs Duties On Imports,804
38389,trade in goods,Customs Duties On Imports,804
38390,trade in goods,Customs Duties On Imports,804
38391,trade in goods,Customs Duties On Imports,804
38392,trade in goods,Customs Duties On Imports,804
38393,trade in goods,Customs Duties On Imports,804
38394,trade in goods,Customs Duties On Imports,804
38395,trade in goods,Customs Duties On Imports,804
38396,trade in goods,Customs Duties On Imports,804
38397,trade in goods,Customs Duties On Imports,804
38398,trade in goods,Customs Duties On Imports,804
38399,trade in goods,Customs Duties On Imports,804
38400,trade in goods,Customs Duties On Imports,804
38401,trade in goods,Customs Duties On Imports,804
38402,trade in goods,Customs Duties On Imports,804
38403,trade in goods,Customs Duties On Imports,804
38404,trade in goods,Customs Duties On Imports,804
38405,trade in goods,Customs Duties On Imports,804
38406,trade in goods,Customs Duties On Imports,804
38407,trade in goods,Customs Duties On Imports,804
38408,trade in goods,Customs Duties On Imports,804
38409,trade in goods,Customs Duties On Imports,804
38410,trade in goods,Customs Duties On Imports,804
38411,trade in goods,Customs Duties On Imports,804
38412,trade in goods,Customs Duties On Imports,804
38413,trade in goods,Customs Duties On Imports,804
38414,trade in goods,Customs Duties On Imports,804
38415,trade in goods,Customs Duties On Imports,804
38416,trade in goods,Customs Duties On Imports,804
38417,trade in goods,Customs Duties On Imports,804
38418,trade in goods,Customs Duties On Imports,804
38419,trade in goods,Customs Duties On Imports,804
38420,trade in goods,Customs Duties On Imports,804
38421,trade in goods,Customs Duties On Imports,804
38422,trade in goods,Customs Duties On Imports,804
38423,trade in goods,Customs Duties On Imports,804
38424,trade in goods,Customs Duties On Imports,804
38425,trade in goods,Customs Duties On Imports,804
38426,trade in goods,Customs Duties On Imports,804
38427,trade in goods,Customs Duties On Imports,804
38428,trade in goods,Customs Duties On Imports,804
38429,trade in goods,Customs Duties On Imports,804
38430,trade in goods,Customs Duties On Imports,804
38431,trade in goods,Customs Duties On Imports,804
38432,trade in goods,Customs Duties On Imports,804
38433,trade in goods,Customs Duties On Imports,804
38434,trade in goods,Customs Duties On Imports,804
38435,trade in goods,Customs Duties On Imports,804
38436,trade in goods,Customs Duties On Imports,804
38437,trade in goods,Customs Duties On Imports,804
38438,trade in goods,Customs Duties On Imports,804
38439,trade in goods,Customs Duties On Imports,804
38440,trade in goods,Customs Duties On Imports,804
38441,trade in goods,Customs Duties On Imports,804
38442,trade in goods,Customs Duties On Imports,804
38443,trade in goods,Customs Duties On Imports,804
38444,trade in goods,Customs Duties On Imports,804
38445,trade in goods,Customs Duties On Imports,804
38446,trade in goods,Customs Duties On Imports,804
38447,trade in goods,Customs Duties On Imports,804
38448,trade in goods,Customs Duties On Imports,804
38449,trade in goods,Customs Duties On Imports,804
38450,trade in goods,Customs Duties On Imports,804
38451,trade in goods,Customs Duties On Imports,804
38452,trade in goods,Customs Duties On Imports,804
38453,trade in goods,Customs Duties On Imports,804
38454,trade in goods,Customs Duties On Imports,804
38455,trade in goods,Customs Duties On Imports,804
38456,trade in goods,Customs Duties On Imports,804
38457,trade in goods,Customs Duties On Imports,804
38458,trade in goods,Customs Duties On Imports,804
38459,trade in goods,Customs Duties On Imports,804
38460,trade in goods,Customs Duties On Imports,804
